서울;충남;2023;06;18;13;30;일반;인규;40km;4시간소요;4000;1;22
충남;서울;2023;06;19;02;00;일반;대한;40km;4시간소요;4000;17;4022015033201200321351303110034241
서울;충남;2023;06;18;00;00;우등;민국;40km;4시간소요;4000;1;43
서울;경기;2023;06;15;06;50;우등;민국;20km;2시간소요;2000;10;22025352123350204021
서울;충북;2023;06;16;02;00;프리미엄;대한;30km;3시간소요;3000;23;5053134301203223033012314140022200523311104251
경기;충남;2023;06;18;01;30;일반;민국;20km;2시간소요;2000;16;12333213524151201102214322001023
서울;충남;2023;06;15;07;30;우등;민국;40km;4시간소요;4000;22;53035012003343212332201001414240022213523111
제주;서울;2023;06;17;07;40;프리미엄;대한;50km;5시간소요;5000;19;52234133301110504303210122320253132031
제주;경기;2023;06;15;06;50;프리미엄;대한;30km;3시간소요;3000;15;211252404120300113021151432250
제주;서울;2023;06;19;00;20;우등;인규;50km;5시간소요;5000;2;0141
서울;경기;2023;06;18;12;40;프리미엄;민국;20km;2시간소요;2000;14;1350514302223130005333100142
서울;경기;2023;06;17;09;00;일반;민국;20km;2시간소요;2000;20;2300313313401121100151200341425012322253
부산;서울;2023;06;18;14;30;일반;민국;10km;1시간소요;1000;2;0251
제주;충북;2023;06;16;07;50;우등;대한;20km;2시간소요;2000;9;513203135233220240
부산;충북;2023;06;16;06;50;프리미엄;대한;20km;2시간소요;2000;23;3112530320522151434122331042000240300123113250
서울;경기;2023;06;17;03;00;일반;대한;20km;2시간소요;2000;10;01504043035230313321
경기;서울;2023;06;15;15;40;프리미엄;민국;20km;2시간소요;2000;1;22
서울;충남;2023;06;19;00;50;우등;민국;40km;4시간소요;4000;12;031241115023313002420020
충북;경기;2023;06;16;06;00;우등;민국;10km;1시간소요;1000;2;2130
충북;부산;2023;06;18;08;20;일반;대한;20km;2시간소요;2000;5;4213220053
제주;서울;2023;06;17;06;40;일반;인규;50km;5시간소요;5000;2;5112
충남;제주;2023;06;17;15;20;프리미엄;민국;10km;1시간소요;1000;12;203053220352321343231102
제주;부산;2023;06;19;00;00;우등;대한;40km;4시간소요;4000;7;01524000031320
부산;충북;2023;06;15;10;30;일반;인규;20km;2시간소요;2000;7;20533301431102
제주;충남;2023;06;17;03;20;우등;민국;10km;1시간소요;1000;14;1033400130525043424123220213
부산;서울;2023;06;18;11;10;우등;인규;10km;1시간소요;1000;17;5140035322100141313223302143200211
경기;부산;2023;06;18;09;00;우등;인규;10km;1시간소요;1000;11;3221204312514010413101
충북;서울;2023;06;19;10;10;일반;대한;30km;3시간소요;3000;18;004132310151031140334223200250122213
서울;경기;2023;06;15;07;20;일반;민국;20km;2시간소요;2000;7;42202351524131
서울;충남;2023;06;18;04;40;일반;대한;40km;4시간소요;4000;4;30314032
제주;부산;2023;06;16;10;20;프리미엄;대한;40km;4시간소요;4000;19;32301340110103235202312010435121532250
제주;서울;2023;06;19;01;00;우등;민국;50km;5시간소요;5000;19;03002151224350100242124113523340320123
서울;경기;2023;06;17;09;00;우등;인규;20km;2시간소요;2000;14;5241230033322221531343314042
부산;경기;2023;06;16;06;10;우등;인규;10km;1시간소요;1000;18;413312220302534220311121510113235243
충남;서울;2023;06;15;03;30;프리미엄;인규;40km;4시간소요;4000;22;10532051323340503103022352213011122201431341
부산;경기;2023;06;18;10;40;일반;대한;10km;1시간소요;1000;18;025250511132433103122333402241533000
부산;경기;2023;06;17;08;40;프리미엄;인규;10km;1시간소요;1000;5;2312501001
서울;충북;2023;06;16;10;00;프리미엄;민국;30km;3시간소요;3000;8;5130213310005332
충북;제주;2023;06;16;15;00;프리미엄;인규;20km;2시간소요;2000;11;0030322252201341421151
제주;충남;2023;06;17;07;20;우등;대한;10km;1시간소요;1000;21;511022004252323021333102015341124013501103
서울;경기;2023;06;18;03;40;프리미엄;대한;20km;2시간소요;2000;17;1232234243525121303111225003132040
충북;제주;2023;06;16;01;10;프리미엄;대한;20km;2시간소요;2000;12;411051321240235020304321
충남;부산;2023;06;15;04;10;프리미엄;인규;30km;3시간소요;3000;19;22211333123211405142233052530002430150
서울;부산;2023;06;17;05;10;프리미엄;인규;10km;1시간소요;1000;7;11400243531012
제주;부산;2023;06;19;02;50;우등;민국;40km;4시간소요;4000;22;00401242200341435333315002131152012351222110
경기;충남;2023;06;18;01;40;일반;민국;20km;2시간소요;2000;8;3352205331023251
충남;서울;2023;06;18;06;20;프리미엄;민국;40km;4시간소요;4000;3;010300
충북;충남;2023;06;17;15;20;프리미엄;대한;10km;1시간소요;1000;14;1001122023113141322240333003
충남;충북;2023;06;19;00;00;프리미엄;대한;10km;1시간소요;1000;11;0220214353330300015040
제주;서울;2023;06;15;04;10;우등;민국;50km;5시간소요;5000;1;03
서울;부산;2023;06;16;08;10;우등;대한;10km;1시간소요;1000;19;02323313432022521041121151530042310340
서울;충북;2023;06;19;10;00;일반;대한;30km;3시간소요;3000;15;123042101123535002334303314041
충북;충남;2023;06;18;10;20;우등;대한;10km;1시간소요;1000;15;403343130320310200212211515312
충북;경기;2023;06;15;16;50;일반;민국;10km;1시간소요;1000;1;33
충남;제주;2023;06;19;03;00;프리미엄;인규;10km;1시간소요;1000;13;40305113112310003231213341
부산;제주;2023;06;15;03;30;프리미엄;인규;40km;4시간소요;4000;2;4241
제주;충남;2023;06;15;11;10;프리미엄;민국;10km;1시간소요;1000;3;433323
제주;부산;2023;06;17;12;50;일반;인규;40km;4시간소요;4000;15;112230200233422353011252313221
경기;충남;2023;06;19;06;00;일반;인규;20km;2시간소요;2000;23;3322125302134203214031201032432300415111505230
서울;제주;2023;06;17;07;20;일반;인규;50km;5시간소요;5000;5;1240420031
충북;제주;2023;06;19;00;20;우등;인규;20km;2시간소요;2000;21;004021133241530130310351521210222042335023
부산;충북;2023;06;16;10;10;우등;민국;20km;2시간소요;2000;3;034041
제주;충남;2023;06;19;02;00;우등;인규;10km;1시간소요;1000;15;014240230002413133102043301350
충북;충남;2023;06;15;04;20;일반;민국;10km;1시간소요;1000;21;211331500030235122032032535201420233124340
충북;서울;2023;06;16;08;40;일반;인규;30km;3시간소요;3000;7;22013151411221
부산;서울;2023;06;18;15;30;우등;인규;10km;1시간소요;1000;22;12514323305210504011420102200353221300323141
충남;서울;2023;06;18;00;50;우등;인규;40km;4시간소요;4000;15;532310313240034320511301023011
부산;충북;2023;06;18;13;40;우등;인규;20km;2시간소요;2000;11;2233135310110242432031
부산;제주;2023;06;19;09;10;프리미엄;대한;40km;4시간소요;4000;9;321043505333210311
제주;경기;2023;06;19;14;10;우등;민국;30km;3시간소요;3000;20;5113033110202140231200325041420111433353
경기;충북;2023;06;19;00;50;우등;민국;10km;1시간소요;1000;16;52013332004112501351534331112120
제주;충북;2023;06;17;13;20;프리미엄;인규;20km;2시간소요;2000;14;0151105031423352114330220240
충남;제주;2023;06;16;12;10;우등;민국;10km;1시간소요;1000;8;1100303242402231
서울;경기;2023;06;17;06;40;프리미엄;민국;20km;2시간소요;2000;9;335202505300434032
서울;제주;2023;06;19;01;30;일반;인규;50km;5시간소요;5000;1;22
제주;부산;2023;06;15;08;50;일반;대한;40km;4시간소요;4000;12;223140501302422012004303
충남;서울;2023;06;17;14;30;우등;대한;40km;4시간소요;4000;11;2102133142433251504140
서울;경기;2023;06;18;16;50;일반;대한;20km;2시간소요;2000;13;00114003315352301043512032
제주;부산;2023;06;15;04;30;우등;민국;40km;4시간소요;4000;1;11
충남;부산;2023;06;19;14;10;프리미엄;인규;30km;3시간소요;3000;13;41503051235342431303401020
경기;충북;2023;06;17;06;00;일반;대한;10km;1시간소요;1000;14;5000533230232111310322103341
경기;제주;2023;06;19;08;30;우등;대한;30km;3시간소요;3000;21;024310210113512300301252400350414222533111
충북;제주;2023;06;19;09;50;프리미엄;민국;20km;2시간소요;2000;18;014143532350220300330242314013302032
경기;서울;2023;06;15;02;00;프리미엄;인규;20km;2시간소요;2000;10;00014231125150301120
제주;충북;2023;06;15;06;30;일반;인규;20km;2시간소요;2000;4;22203352
부산;충북;2023;06;15;12;30;우등;인규;20km;2시간소요;2000;8;5132110330422310
경기;서울;2023;06;15;02;10;우등;대한;20km;2시간소요;2000;23;2241320302335150423111104321001330524020230112
서울;충남;2023;06;15;09;40;우등;대한;40km;4시간소요;4000;15;104342030213324022115052310151
충북;경기;2023;06;17;07;20;일반;민국;10km;1시간소요;1000;3;000223
경기;부산;2023;06;19;01;50;프리미엄;대한;10km;1시간소요;1000;18;002232035342331002525131204130504323
서울;충북;2023;06;19;05;40;프리미엄;민국;30km;3시간소요;3000;18;010011021051032031434241235222324021
경기;서울;2023;06;19;06;50;프리미엄;민국;20km;2시간소요;2000;2;4032
경기;제주;2023;06;17;05;50;우등;민국;30km;3시간소요;3000;14;5233201251213231133042032350
서울;충남;2023;06;18;07;00;프리미엄;인규;40km;4시간소요;4000;11;2203103351503220520042
충남;부산;2023;06;17;14;30;프리미엄;민국;30km;3시간소요;3000;19;31032032525333512122021012500111432341
경기;충남;2023;06;16;12;40;일반;인규;20km;2시간소요;2000;20;5102331221405213224301315042320010304123
충남;충북;2023;06;15;08;30;일반;대한;10km;1시간소요;1000;2;0111
부산;서울;2023;06;18;03;40;일반;대한;10km;1시간소요;1000;18;233033531342430310204132122221505101
충북;부산;2023;06;15;03;00;일반;민국;20km;2시간소요;2000;6;521053000322
부산;충남;2023;06;15;15;20;프리미엄;민국;30km;3시간소요;3000;5;4143025311
충남;제주;2023;06;16;13;40;프리미엄;인규;10km;1시간소요;1000;18;435042210011125330230140032202331020
충북;충남;2023;06;18;13;20;일반;대한;10km;1시간소요;1000;8;4101023040422011
서울;제주;2023;06;15;03;30;우등;인규;50km;5시간소요;5000;7;11423222432150
충남;서울;2023;06;19;03;10;우등;민국;40km;4시간소요;4000;9;202122310213404312
부산;제주;2023;06;16;07;10;프리미엄;인규;40km;4시간소요;4000;9;531200303250330201
충북;서울;2023;06;18;00;50;일반;인규;30km;3시간소요;3000;3;035110
경기;부산;2023;06;16;08;30;프리미엄;인규;10km;1시간소요;1000;20;5253512200423320104341130301322140112312
부산;충남;2023;06;18;14;20;우등;인규;30km;3시간소요;3000;5;1100235042
충남;충북;2023;06;16;15;00;일반;대한;10km;1시간소요;1000;8;3022211252032041
충북;제주;2023;06;19;14;10;프리미엄;인규;20km;2시간소요;2000;8;2133310213413023
경기;충북;2023;06;16;04;20;일반;대한;10km;1시간소요;1000;18;401110500141230042515232023313432122
서울;경기;2023;06;19;02;30;프리미엄;대한;20km;2시간소요;2000;2;0302
부산;충남;2023;06;18;00;20;우등;민국;30km;3시간소요;3000;23;4122315242134333501003510021322312200201403053
제주;충북;2023;06;16;10;50;프리미엄;인규;20km;2시간소요;2000;15;414303421130325001125140021000
경기;충북;2023;06;18;08;20;프리미엄;대한;10km;1시간소요;1000;1;30
충남;부산;2023;06;15;13;20;일반;민국;30km;3시간소요;3000;16;32400113221153202151330230504131
서울;충북;2023;06;16;12;50;일반;인규;30km;3시간소요;3000;7;02434150111203
경기;제주;2023;06;19;05;50;프리미엄;인규;30km;3시간소요;3000;2;3321
경기;충북;2023;06;18;13;00;일반;인규;10km;1시간소요;1000;1;53
부산;경기;2023;06;15;16;30;프리미엄;민국;10km;1시간소요;1000;11;2311520230000353201250
충남;제주;2023;06;18;10;00;우등;인규;10km;1시간소요;1000;5;4121225233
제주;부산;2023;06;15;13;40;프리미엄;민국;40km;4시간소요;4000;2;4241
충북;경기;2023;06;18;14;40;프리미엄;대한;10km;1시간소요;1000;21;200243332132510110233000110342403152534112
경기;부산;2023;06;19;04;50;우등;대한;10km;1시간소요;1000;19;31010210424011510350223200231213532030
서울;경기;2023;06;19;12;50;프리미엄;인규;20km;2시간소요;2000;2;2140
제주;충북;2023;06;15;02;20;일반;인규;20km;2시간소요;2000;5;1310403151
제주;경기;2023;06;18;01;20;우등;민국;30km;3시간소요;3000;3;415003
부산;경기;2023;06;16;00;00;일반;인규;10km;1시간소요;1000;16;32420212201351013303524130231000
서울;부산;2023;06;15;13;20;일반;민국;10km;1시간소요;1000;8;3300134322101150
서울;제주;2023;06;17;15;30;일반;대한;50km;5시간소요;5000;18;213323003151222043300253124140321310
충남;서울;2023;06;15;15;10;일반;민국;40km;4시간소요;4000;5;2220522332
제주;충북;2023;06;17;10;40;우등;대한;20km;2시간소요;2000;23;1232204301132210512331034133210240005053421152
충남;경기;2023;06;17;13;00;우등;대한;20km;2시간소요;2000;20;2300524320502103534033223010110212135132
제주;서울;2023;06;17;12;40;우등;민국;50km;5시간소요;5000;1;50
충북;경기;2023;06;19;04;00;프리미엄;인규;10km;1시간소요;1000;23;3142304103514332331022125002532320524011011300
부산;충북;2023;06;19;12;10;프리미엄;인규;20km;2시간소요;2000;20;1352513130000120022233113212034041431050
서울;충북;2023;06;16;09;40;일반;대한;30km;3시간소요;3000;12;415210112022235113504233
경기;서울;2023;06;16;12;50;프리미엄;인규;20km;2시간소요;2000;20;1343522012220311013153404133230250320010
제주;경기;2023;06;18;07;50;우등;민국;30km;3시간소요;3000;20;2113521140413103431020234253322212330230
충북;경기;2023;06;19;05;10;우등;인규;10km;1시간소요;1000;12;013013225221005343422011
충북;부산;2023;06;19;02;50;우등;인규;20km;2시간소요;2000;23;1221503352012331534140513000112202431320103242
부산;경기;2023;06;19;04;30;프리미엄;민국;10km;1시간소요;1000;12;111350234342301253411000
서울;충남;2023;06;19;06;00;우등;민국;40km;4시간소요;4000;5;3300423122
충북;충남;2023;06;17;09;00;우등;대한;10km;1시간소요;1000;15;034320113222014202101341513152
충남;부산;2023;06;16;09;10;일반;민국;30km;3시간소요;3000;10;40503351322153014100
충북;제주;2023;06;17;11;10;프리미엄;대한;20km;2시간소요;2000;8;2241213040310020
충북;부산;2023;06;16;01;50;우등;민국;20km;2시간소요;2000;4;42304321
충북;경기;2023;06;19;12;00;프리미엄;인규;10km;1시간소요;1000;6;010051503253
부산;충남;2023;06;18;04;30;프리미엄;인규;30km;3시간소요;3000;9;125332014222333113
경기;충북;2023;06;17;12;10;프리미엄;대한;10km;1시간소요;1000;9;004212025043214003
경기;충남;2023;06;16;05;20;우등;대한;20km;2시간소요;2000;1;33
충북;제주;2023;06;16;11;50;프리미엄;민국;20km;2시간소요;2000;19;53025042204331134122122321305232100151
서울;제주;2023;06;15;02;00;일반;민국;50km;5시간소요;5000;16;33123121515300200223414011130350
서울;경기;2023;06;17;06;40;일반;대한;20km;2시간소요;2000;19;02122001334152432151230300224232531113
경기;제주;2023;06;16;00;50;프리미엄;대한;30km;3시간소요;3000;1;53
경기;충북;2023;06;16;02;40;우등;대한;10km;1시간소요;1000;18;233220525331400111422213503003214112
제주;서울;2023;06;17;16;00;일반;민국;50km;5시간소요;5000;18;113313213103015210422230124320415100
제주;경기;2023;06;15;11;40;프리미엄;민국;30km;3시간소요;3000;9;434011500233522242
경기;제주;2023;06;15;02;40;프리미엄;대한;30km;3시간소요;3000;16;50123200212241430352200223423011
충남;제주;2023;06;19;15;40;우등;민국;10km;1시간소요;1000;1;42
제주;경기;2023;06;18;11;30;우등;민국;30km;3시간소요;3000;10;12413211004323311340
충남;서울;2023;06;17;02;00;프리미엄;대한;40km;4시간소요;4000;13;51014202221312110323334031
충북;부산;2023;06;19;09;00;우등;인규;20km;2시간소요;2000;13;53332010521350113051013231
제주;서울;2023;06;17;06;00;우등;민국;50km;5시간소요;5000;10;43121321325110203331
경기;제주;2023;06;18;15;50;우등;인규;30km;3시간소요;3000;21;430331000212502021402253115210423341305101
서울;충남;2023;06;17;11;30;우등;대한;40km;4시간소요;4000;23;5312023052030001214122322351421040114333135020
충북;부산;2023;06;16;11;20;우등;민국;20km;2시간소요;2000;6;111053232242
서울;충북;2023;06;18;00;10;우등;대한;30km;3시간소요;3000;9;530040310152431311
경기;부산;2023;06;19;06;50;일반;대한;10km;1시간소요;1000;1;41
충북;서울;2023;06;16;09;30;프리미엄;민국;30km;3시간소요;3000;3;303352
충남;경기;2023;06;17;09;20;일반;민국;20km;2시간소요;2000;5;2212103151
서울;충북;2023;06;16;08;20;프리미엄;대한;30km;3시간소요;3000;22;41324010025012002330432131335311420152510313
충북;부산;2023;06;17;05;20;우등;인규;20km;2시간소요;2000;16;33201302100342325340511201435031
충남;경기;2023;06;17;09;20;프리미엄;대한;20km;2시간소요;2000;19;01532300524351221002203321324213111203
서울;충남;2023;06;17;16;20;프리미엄;민국;40km;4시간소요;4000;9;233341030021404311
충남;충북;2023;06;18;07;40;일반;인규;10km;1시간소요;1000;9;333143101151000221
제주;서울;2023;06;19;11;10;일반;대한;50km;5시간소요;5000;16;21523351431030533222012312130241
충남;제주;2023;06;17;11;00;우등;인규;10km;1시간소요;1000;19;52424032035041122353113051210113433102
충북;부산;2023;06;15;04;10;우등;대한;20km;2시간소요;2000;2;1321
충남;서울;2023;06;18;03;40;우등;민국;40km;4시간소요;4000;1;42
충남;제주;2023;06;15;01;00;일반;대한;10km;1시간소요;1000;15;213330523243533151034123110201
제주;충남;2023;06;16;02;00;우등;민국;10km;1시간소요;1000;8;2013115142231233
부산;충남;2023;06;17;15;00;프리미엄;인규;30km;3시간소요;3000;13;03523351110032503153102030
경기;충북;2023;06;15;12;00;프리미엄;대한;10km;1시간소요;1000;13;10015103022153114341425040
충북;부산;2023;06;18;15;40;프리미엄;대한;20km;2시간소요;2000;15;004340512253502310424113023101
충북;충남;2023;06;17;13;10;프리미엄;대한;10km;1시간소요;1000;21;534200231122313043025152013203331040204121
충남;충북;2023;06;16;03;40;우등;인규;10km;1시간소요;1000;3;524240
제주;서울;2023;06;17;15;20;우등;민국;50km;5시간소요;5000;2;1133
경기;부산;2023;06;16;03;30;프리미엄;대한;10km;1시간소요;1000;12;022351433152111241533021
부산;경기;2023;06;19;07;30;일반;대한;10km;1시간소요;1000;1;43
부산;서울;2023;06;17;00;30;프리미엄;인규;10km;1시간소요;1000;10;53132320401021511250
부산;경기;2023;06;17;05;00;우등;대한;10km;1시간소요;1000;16;32524251214113535030313340002012
충남;제주;2023;06;15;09;10;일반;인규;10km;1시간소요;1000;5;4140123220
제주;충남;2023;06;19;15;30;우등;대한;10km;1시간소요;1000;15;310103124042100243532123133233
충북;경기;2023;06;19;12;10;일반;대한;10km;1시간소요;1000;17;2250123013511131322303404241430221
제주;서울;2023;06;18;02;00;프리미엄;민국;50km;5시간소요;5000;3;300001
서울;경기;2023;06;18;13;50;우등;민국;20km;2시간소요;2000;21;134332500340415201222010001233022151233130
충북;서울;2023;06;15;11;10;프리미엄;대한;30km;3시간소요;3000;7;21225212420051
제주;충북;2023;06;18;06;30;일반;인규;20km;2시간소요;2000;1;21
제주;경기;2023;06;17;07;10;일반;인규;30km;3시간소요;3000;7;53334250300341
충북;서울;2023;06;15;06;30;일반;대한;30km;3시간소요;3000;8;2030434103102132
충북;충남;2023;06;16;07;40;프리미엄;민국;10km;1시간소요;1000;9;300251333121524232
충북;서울;2023;06;15;14;50;우등;민국;30km;3시간소요;3000;14;5040525303112330421243132141
서울;부산;2023;06;17;15;10;우등;대한;10km;1시간소요;1000;7;13030152303120
충북;제주;2023;06;17;16;40;일반;민국;20km;2시간소요;2000;17;2243504152303221121323511001032031
충북;부산;2023;06;16;16;10;프리미엄;민국;20km;2시간소요;2000;20;5342333112022143405011222000415201230351
충북;부산;2023;06;15;09;40;우등;인규;20km;2시간소요;2000;21;505143304042322012330341520111001331225310
